cwe_id,name,type,score,relationship_count
822,Untrusted Pointer Dereference,base,4.329000000000001,0
787,Out-of-bounds Write,base,4.329000000000001,0
190,Integer Overflow or Wraparound,base,4.329000000000001,0
1284,Improper Validation of Specified Quantity in Input,base,4.329000000000001,0
681,Incorrect Conversion between Numeric Types,base,4.329000000000001,0
476,NULL Pointer Dereference,base,4.329000000000001,0
123,Write-what-where Condition,base,3.8870000000000005,0
456,Missing Initialization of a Variable,variant,3.8784,0
781,Improper Address Validation in IOCTL with METHOD_NEITHER I/O Control Code,variant,3.7507200000000003,0
128,Wrap-around Error,base,3.5671999999999997,0
